x,y,score,sample,section
6615,6,15,0,RA2,Section5
6616,6,16,0,RA2,Section5
6617,6,17,0,RA2,Section5
6618,6,18,0,RA2,Section5
6619,6,19,0,RA2,Section5
6620,6,20,0,RA2,Section5
6621,6,21,0,RA2,Section5
6622,6,22,0,RA2,Section5
6623,6,23,0,RA2,Section5
6624,6,24,0,RA2,Section5
6625,6,25,0,RA2,Section5
6626,6,26,0,RA2,Section5
6627,6,27,0,RA2,Section5
6628,6,28,0.30712984280721,RA2,Section5
6629,6,29,0.645250270346898,RA2,Section5
6630,6,30,0.314628350809937,RA2,Section5
6631,6,31,0.105193566259728,RA2,Section5
6632,6,32,0.105947346169272,RA2,Section5
6633,6,33,0,RA2,Section5
6634,6,34,0,RA2,Section5
6635,6,35,0.0889385874198377,RA2,Section5
6636,6,36,0.615116781899994,RA2,Section5
6637,6,37,NA,RA2,Section5
6638,6,38,NA,RA2,Section5
6639,6,39,NA,RA2,Section5
6640,6,40,NA,RA2,Section5
6641,7,1,NA,RA2,Section5
6642,7,2,NA,RA2,Section5
6643,7,3,NA,RA2,Section5
6644,7,4,0,RA2,Section5
6645,7,5,0,RA2,Section5
6646,7,6,0.160568305927524,RA2,Section5
6647,7,7,0.405192704995515,RA2,Section5
6648,7,8,0.222864548854063,RA2,Section5
6649,7,9,0,RA2,Section5
6650,7,10,0,RA2,Section5
6651,7,11,0,RA2,Section5
6652,7,12,0,RA2,Section5
6653,7,13,0,RA2,Section5
6654,7,14,0,RA2,Section5
6655,7,15,0,RA2,Section5
6656,7,16,0.0981541128370171,RA2,Section5
6657,7,17,0.121313945161912,RA2,Section5
6658,7,18,0.183164931168228,RA2,Section5
6659,7,19,0.0109752449957345,RA2,Section5
6660,7,20,0,RA2,Section5
6661,7,21,0,RA2,Section5
6662,7,22,0,RA2,Section5
6663,7,23,0,RA2,Section5
6664,7,24,0,RA2,Section5
6665,7,25,0,RA2,Section5
6666,7,26,0,RA2,Section5
6667,7,27,0,RA2,Section5
6668,7,28,0.238190281493217,RA2,Section5
6669,7,29,0.790530687029617,RA2,Section5
6670,7,30,0.755407752032442,RA2,Section5
6671,7,31,0.15276496318271,RA2,Section5
6672,7,32,0,RA2,Section5
6673,7,33,0,RA2,Section5
6674,7,34,0,RA2,Section5
6675,7,35,0,RA2,Section5
6676,7,36,0.0351948941753862,RA2,Section5
6677,7,37,NA,RA2,Section5
6678,7,38,NA,RA2,Section5
6679,7,39,NA,RA2,Section5
6680,7,40,NA,RA2,Section5
6681,8,1,NA,RA2,Section5
6682,8,2,NA,RA2,Section5
6683,8,3,0,RA2,Section5
6684,8,4,0,RA2,Section5
6685,8,5,0,RA2,Section5
6686,8,6,0.0967121153801094,RA2,Section5
6687,8,7,0.654918057270753,RA2,Section5
6688,8,8,0.754014977727738,RA2,Section5
6689,8,9,0.265415407970746,RA2,Section5
6690,8,10,0,RA2,Section5
6691,8,11,0,RA2,Section5
6692,8,12,0,RA2,Section5
6693,8,13,0,RA2,Section5
6694,8,14,0,RA2,Section5
6695,8,15,0.0384164352158527,RA2,Section5
6696,8,16,0.723603256987362,RA2,Section5
6697,8,17,0.75883045685896,RA2,Section5
6698,8,18,0.566416997101947,RA2,Section5
6699,8,19,0.441657649123707,RA2,Section5
6700,8,20,0.050888315192175,RA2,Section5
6701,8,21,0,RA2,Section5
6702,8,22,0,RA2,Section5
6703,8,23,0.0585205076515543,RA2,Section5
6704,8,24,0.137933431793581,RA2,Section5
6705,8,25,0,RA2,Section5
6706,8,26,0,RA2,Section5
6707,8,27,0,RA2,Section5
6708,8,28,0,RA2,Section5
6709,8,29,0.217097207136862,RA2,Section5
6710,8,30,0.462293808363283,RA2,Section5
6711,8,31,0.221704524496718,RA2,Section5
6712,8,32,0,RA2,Section5
6713,8,33,0,RA2,Section5
6714,8,34,0,RA2,Section5
6715,8,35,0,RA2,Section5
6716,8,36,0,RA2,Section5
6717,8,37,NA,RA2,Section5
6718,8,38,NA,RA2,Section5
6719,8,39,NA,RA2,Section5
6720,8,40,NA,RA2,Section5
6721,9,1,NA,RA2,Section5
6722,9,2,NA,RA2,Section5
6723,9,3,0,RA2,Section5
6724,9,4,0,RA2,Section5
6725,9,5,0,RA2,Section5
6726,9,6,0,RA2,Section5
6727,9,7,0.269653359586433,RA2,Section5
6728,9,8,0.620684808318542,RA2,Section5
6729,9,9,0.329271598518079,RA2,Section5
6730,9,10,0,RA2,Section5
6731,9,11,0,RA2,Section5
6732,9,12,0,RA2,Section5
6733,9,13,0,RA2,Section5
6734,9,14,0,RA2,Section5
6735,9,15,0,RA2,Section5
6736,9,16,0.700077982758067,RA2,Section5
6737,9,17,1.27492982460562,RA2,Section5
6738,9,18,0.920122757748199,RA2,Section5
6739,9,19,0.648666071419399,RA2,Section5
6740,9,20,0.242640087673881,RA2,Section5
6741,9,21,0,RA2,Section5
6742,9,22,0,RA2,Section5
6743,9,23,0.371668586318566,RA2,Section5
6744,9,24,0.624424172664124,RA2,Section5
6745,9,25,0.230101838912811,RA2,Section5
6746,9,26,0,RA2,Section5
6747,9,27,0,RA2,Section5
6748,9,28,0,RA2,Section5
6749,9,29,0,RA2,Section5
6750,9,30,0,RA2,Section5
6751,9,31,0,RA2,Section5
6752,9,32,0,RA2,Section5
6753,9,33,0,RA2,Section5
6754,9,34,0,RA2,Section5
6755,9,35,0,RA2,Section5
6756,9,36,0,RA2,Section5
6757,9,37,NA,RA2,Section5
6758,9,38,NA,RA2,Section5
6759,9,39,NA,RA2,Section5
6760,9,40,NA,RA2,Section5
6761,10,1,NA,RA2,Section5
6762,10,2,NA,RA2,Section5
6763,10,3,0,RA2,Section5
6764,10,4,0,RA2,Section5
6765,10,5,0,RA2,Section5
6766,10,6,0,RA2,Section5
6767,10,7,0,RA2,Section5
6768,10,8,0.153390569992177,RA2,Section5
6769,10,9,0.0771112109362641,RA2,Section5
6770,10,10,0,RA2,Section5
6771,10,11,0,RA2,Section5
6772,10,12,0,RA2,Section5
6773,10,13,0,RA2,Section5
6774,10,14,0,RA2,Section5
6775,10,15,0,RA2,Section5
6776,10,16,0.00314733179743458,RA2,Section5
6777,10,17,0.648181111492293,RA2,Section5
6778,10,18,0.547384707672189,RA2,Section5
6779,10,19,0.269761348657017,RA2,Section5
6780,10,20,0.207910362650684,RA2,Section5
6781,10,21,0,RA2,Section5
6782,10,22,0,RA2,Section5
6783,10,23,0.305189175915731,RA2,Section5
6784,10,24,0.835618914694877,RA2,Section5
6785,10,25,0.652951696860315,RA2,Section5
6786,10,26,0.0718145888974932,RA2,Section5
6787,10,27,0,RA2,Section5
6788,10,28,0,RA2,Section5
6789,10,29,0,RA2,Section5
6790,10,30,0,RA2,Section5
6791,10,31,0,RA2,Section5
6792,10,32,0,RA2,Section5
6793,10,33,0,RA2,Section5
6794,10,34,0,RA2,Section5
6795,10,35,0,RA2,Section5
6796,10,36,0,RA2,Section5
6797,10,37,0,RA2,Section5
6798,10,38,NA,RA2,Section5
6799,10,39,NA,RA2,Section5
6800,10,40,NA,RA2,Section5
6801,11,1,NA,RA2,Section5
6802,11,2,0,RA2,Section5
6803,11,3,0,RA2,Section5
6804,11,4,0,RA2,Section5
6805,11,5,0,RA2,Section5
6806,11,6,0,RA2,Section5
6807,11,7,0,RA2,Section5
6808,11,8,0,RA2,Section5
6809,11,9,0,RA2,Section5
6810,11,10,0,RA2,Section5
6811,11,11,0,RA2,Section5
6812,11,12,0,RA2,Section5
6813,11,13,0,RA2,Section5
6814,11,14,0,RA2,Section5
6815,11,15,0,RA2,Section5
6816,11,16,0,RA2,Section5
6817,11,17,0,RA2,Section5
6818,11,18,0.0445068985614538,RA2,Section5
6819,11,19,0.114839678101728,RA2,Section5
6820,11,20,0.23791036393294,RA2,Section5
6821,11,21,0.175893179010909,RA2,Section5
6822,11,22,0,RA2,Section5
6823,11,23,0,RA2,Section5
6824,11,24,0.282648763421545,RA2,Section5
6825,11,25,0.443596510154584,RA2,Section5
6826,11,26,0.13829399930025,RA2,Section5
6827,11,27,0,RA2,Section5
6828,11,28,0,RA2,Section5
6829,11,29,0,RA2,Section5
6830,11,30,0,RA2,Section5
6831,11,31,0,RA2,Section5
6832,11,32,0,RA2,Section5
6833,11,33,0,RA2,Section5
6834,11,34,0,RA2,Section5
6835,11,35,0,RA2,Section5
6836,11,36,0,RA2,Section5
6837,11,37,0,RA2,Section5
6838,11,38,NA,RA2,Section5
6839,11,39,NA,RA2,Section5
6840,11,40,NA,RA2,Section5
6841,12,1,NA,RA2,Section5
6842,12,2,0,RA2,Section5
6843,12,3,0,RA2,Section5
6844,12,4,0,RA2,Section5
6845,12,5,0,RA2,Section5
6846,12,6,0,RA2,Section5
6847,12,7,0,RA2,Section5
6848,12,8,0,RA2,Section5
6849,12,9,0,RA2,Section5
6850,12,10,0,RA2,Section5
6851,12,11,0,RA2,Section5
6852,12,12,0,RA2,Section5
6853,12,13,0,RA2,Section5
6854,12,14,0,RA2,Section5
6855,12,15,0,RA2,Section5
6856,12,16,0,RA2,Section5
6857,12,17,0,RA2,Section5
6858,12,18,0.327764344706492,RA2,Section5
6859,12,19,0.459302395449117,RA2,Section5
6860,12,20,0.710108114422867,RA2,Section5
6861,12,21,0.775116495140534,RA2,Section5
6862,12,22,0.231425613238056,RA2,Section5
6863,12,23,0,RA2,Section5
6864,12,24,0,RA2,Section5
6865,12,25,0.014019424339675,RA2,Section5
6866,12,26,0.0399745111432033,RA2,Section5
6867,12,27,0,RA2,Section5
6868,12,28,0,RA2,Section5
6869,12,29,0,RA2,Section5
6870,12,30,0,RA2,Section5
6871,12,31,0,RA2,Section5
6872,12,32,0,RA2,Section5
6873,12,33,0,RA2,Section5
6874,12,34,0,RA2,Section5
6875,12,35,0,RA2,Section5
6876,12,36,0,RA2,Section5
6877,12,37,0,RA2,Section5
6878,12,38,NA,RA2,Section5
6879,12,39,NA,RA2,Section5
6880,12,40,NA,RA2,Section5
6881,13,1,NA,RA2,Section5
6882,13,2,0,RA2,Section5
6883,13,3,0,RA2,Section5
6884,13,4,0,RA2,Section5
6885,13,5,0.00106565223771636,RA2,Section5
6886,13,6,0.0645022795138162,RA2,Section5
6887,13,7,0,RA2,Section5
6888,13,8,0,RA2,Section5
6889,13,9,0,RA2,Section5
6890,13,10,0,RA2,Section5
6891,13,11,0,RA2,Section5
6892,13,12,0,RA2,Section5
6893,13,13,0,RA2,Section5
6894,13,14,0,RA2,Section5
6895,13,15,0,RA2,Section5
6896,13,16,0,RA2,Section5
6897,13,17,0,RA2,Section5
6898,13,18,0.27903633360547,RA2,Section5
6899,13,19,0.666217591905275,RA2,Section5
6900,13,20,0.803007221431514,RA2,Section5
6901,13,21,0.922990274961738,RA2,Section5
6902,13,22,0.795322596701337,RA2,Section5
6903,13,23,0.254827448347665,RA2,Section5
6904,13,24,0,RA2,Section5
6905,13,25,0.0679224991168413,RA2,Section5
6906,13,26,0.198977715531158,RA2,Section5
6907,13,27,0.12365113216236,RA2,Section5
6908,13,28,0,RA2,Section5
6909,13,29,0,RA2,Section5
6910,13,30,0,RA2,Section5
6911,13,31,0,RA2,Section5
6912,13,32,0.0213470183580447,RA2,Section5
6913,13,33,0.0889725236649157,RA2,Section5
6914,13,34,0.0399214044112625,RA2,Section5
6915,13,35,0,RA2,Section5
6916,13,36,0,RA2,Section5
6917,13,37,0,RA2,Section5
6918,13,38,NA,RA2,Section5
6919,13,39,NA,RA2,Section5
6920,13,40,NA,RA2,Section5
6921,14,1,NA,RA2,Section5
6922,14,2,0,RA2,Section5
6923,14,3,0,RA2,Section5
6924,14,4,0,RA2,Section5
6925,14,5,0.144489779421862,RA2,Section5
6926,14,6,0.45312078381022,RA2,Section5
6927,14,7,0.29053473922969,RA2,Section5
6928,14,8,0,RA2,Section5
6929,14,9,0,RA2,Section5
6930,14,10,0,RA2,Section5
6931,14,11,0,RA2,Section5
6932,14,12,0,RA2,Section5
6933,14,13,0,RA2,Section5
6934,14,14,0,RA2,Section5
6935,14,15,0,RA2,Section5
6936,14,16,0,RA2,Section5
6937,14,17,0,RA2,Section5
6938,14,18,0,RA2,Section5
6939,14,19,0.260902088856953,RA2,Section5
6940,14,20,0.323534326073536,RA2,Section5
6941,14,21,0.37024150778789,RA2,Section5
6942,14,22,0.805011657044986,RA2,Section5
6943,14,23,0.78695592492665,RA2,Section5
6944,14,24,0.304141934000324,RA2,Section5
6945,14,25,0.0461945639439225,RA2,Section5
6946,14,26,0.241518194515747,RA2,Section5
6947,14,27,0.326524965993803,RA2,Section5
6948,14,28,0.177901056319787,RA2,Section5
6949,14,29,0,RA2,Section5
6950,14,30,0,RA2,Section5
6951,14,31,0,RA2,Section5
6952,14,32,0,RA2,Section5
6953,14,33,0.468025941044873,RA2,Section5
6954,14,34,0.510813092426601,RA2,Section5
6955,14,35,0.0835608306301168,RA2,Section5
6956,14,36,0,RA2,Section5
6957,14,37,0,RA2,Section5
6958,14,38,NA,RA2,Section5
6959,14,39,NA,RA2,Section5
6960,14,40,NA,RA2,Section5
6961,15,1,NA,RA2,Section5
6962,15,2,0,RA2,Section5
6963,15,3,0,RA2,Section5
6964,15,4,0,RA2,Section5
6965,15,5,0.0913847008112671,RA2,Section5
6966,15,6,0.555608610363074,RA2,Section5
6967,15,7,0.673997333422668,RA2,Section5
6968,15,8,0.209773423870918,RA2,Section5
6969,15,9,0.131180003252748,RA2,Section5
6970,15,10,0.176129099787319,RA2,Section5
6971,15,11,0,RA2,Section5
6972,15,12,0,RA2,Section5
6973,15,13,0,RA2,Section5
6974,15,14,0,RA2,Section5
6975,15,15,0,RA2,Section5
6976,15,16,0,RA2,Section5
6977,15,17,0,RA2,Section5
6978,15,18,0,RA2,Section5
6979,15,19,0,RA2,Section5
6980,15,20,0,RA2,Section5
6981,15,21,0,RA2,Section5
6982,15,22,0.238597370798224,RA2,Section5
6983,15,23,0.721411361724451,RA2,Section5
6984,15,24,0.731125240338185,RA2,Section5
6985,15,25,0.282951930206686,RA2,Section5
6986,15,26,0.294487916218364,RA2,Section5
6987,15,27,0.445843503223791,RA2,Section5
6988,15,28,0.452717599469242,RA2,Section5
6989,15,29,0.250137703061113,RA2,Section5
6990,15,30,0,RA2,Section5
6991,15,31,0,RA2,Section5
6992,15,32,0,RA2,Section5
6993,15,33,0.396720602590507,RA2,Section5
6994,15,34,0.820519717479887,RA2,Section5
6995,15,35,0.404507908403994,RA2,Section5
6996,15,36,0,RA2,Section5
6997,15,37,0,RA2,Section5
6998,15,38,NA,RA2,Section5
6999,15,39,NA,RA2,Section5
7000,15,40,NA,RA2,Section5
7001,16,1,NA,RA2,Section5
7002,16,2,0,RA2,Section5
7003,16,3,0,RA2,Section5
7004,16,4,0.180242453419785,RA2,Section5
7005,16,5,0.197915475156856,RA2,Section5
7006,16,6,0.119060666018306,RA2,Section5
7007,16,7,0.400035433658469,RA2,Section5
7008,16,8,0.262878502481443,RA2,Section5
7009,16,9,0.142666697896822,RA2,Section5
7010,16,10,0.45149132213095,RA2,Section5
7011,16,11,0.296002209101783,RA2,Section5
7012,16,12,0.0120175930467269,RA2,Section5
7013,16,13,0,RA2,Section5
7014,16,14,0,RA2,Section5
7015,16,15,0,RA2,Section5
7016,16,16,0,RA2,Section5
7017,16,17,0,RA2,Section5
7018,16,18,0,RA2,Section5
7019,16,19,0,RA2,Section5
7020,16,20,0,RA2,Section5
7021,16,21,0,RA2,Section5
7022,16,22,0,RA2,Section5
7023,16,23,0.189282885145574,RA2,Section5
7024,16,24,0.530805182698597,RA2,Section5
7025,16,25,0.622861620235308,RA2,Section5
7026,16,26,0.564644042892315,RA2,Section5
7027,16,27,0.51941662460257,RA2,Section5
7028,16,28,0.559210360085957,RA2,Section5
7029,16,29,0.682892022835907,RA2,Section5
7030,16,30,0.483789723559965,RA2,Section5
7031,16,31,0.0394376204945475,RA2,Section5
7032,16,32,0,RA2,Section5
7033,16,33,0,RA2,Section5
7034,16,34,0.353081176371652,RA2,Section5
7035,16,35,0.338614262984387,RA2,Section5
7036,16,36,0,RA2,Section5
7037,16,37,0,RA2,Section5
7038,16,38,NA,RA2,Section5
7039,16,39,NA,RA2,Section5
7040,16,40,NA,RA2,Section5
7041,17,1,NA,RA2,Section5
7042,17,2,0,RA2,Section5
7043,17,3,0,RA2,Section5
7044,17,4,0.258428856344551,RA2,Section5
7045,17,5,0.497815238522007,RA2,Section5
7046,17,6,0.22667359357048,RA2,Section5
7047,17,7,0.011416929362123,RA2,Section5
7048,17,8,0,RA2,Section5
7049,17,9,0.116183015116137,RA2,Section5
7050,17,10,0.451240166939746,RA2,Section5
7051,17,11,0.43849825255816,RA2,Section5
7052,17,12,0.108352494125218,RA2,Section5
7053,17,13,0,RA2,Section5
7054,17,14,0,RA2,Section5
7055,17,15,0,RA2,Section5
7056,17,16,0,RA2,Section5
7057,17,17,0,RA2,Section5
7058,17,18,0,RA2,Section5
7059,17,19,0,RA2,Section5
7060,17,20,0,RA2,Section5
7061,17,21,0.0509409762526848,RA2,Section5
7062,17,22,0,RA2,Section5
7063,17,23,0,RA2,Section5
7064,17,24,0.0978082735383351,RA2,Section5
7065,17,25,0.435193019407634,RA2,Section5
7066,17,26,0.403826230521388,RA2,Section5
7067,17,27,0.294585911384261,RA2,Section5
7068,17,28,0.658463119953459,RA2,Section5
7069,17,29,0.775697726308396,RA2,Section5
7070,17,30,1.12366609213006,RA2,Section5
7071,17,31,0.758213061538604,RA2,Section5
7072,17,32,0.106049430865479,RA2,Section5
7073,17,33,0,RA2,Section5
7074,17,34,0,RA2,Section5
7075,17,35,0,RA2,Section5
7076,17,36,0,RA2,Section5
7077,17,37,0,RA2,Section5
7078,17,38,NA,RA2,Section5
7079,17,39,NA,RA2,Section5
7080,17,40,NA,RA2,Section5
7081,18,1,NA,RA2,Section5
7082,18,2,0,RA2,Section5
7083,18,3,0,RA2,Section5
7084,18,4,0.089828971316301,RA2,Section5
7085,18,5,0.371385632387921,RA2,Section5
7086,18,6,0.31656568268907,RA2,Section5
7087,18,7,0,RA2,Section5
7088,18,8,0,RA2,Section5
7089,18,9,0.0765929504673393,RA2,Section5
7090,18,10,0.450337476985345,RA2,Section5
7091,18,11,0.518765647622235,RA2,Section5
7092,18,12,0.151144560338189,RA2,Section5
7093,18,13,0,RA2,Section5
7094,18,14,0,RA2,Section5
7095,18,15,0,RA2,Section5
7096,18,16,0,RA2,Section5
7097,18,17,0,RA2,Section5
7098,18,18,0,RA2,Section5
7099,18,19,0,RA2,Section5
7100,18,20,0.205448756324557,RA2,Section5
7101,18,21,0.715682096409659,RA2,Section5
7102,18,22,0.479279251591825,RA2,Section5
7103,18,23,0,RA2,Section5
7104,18,24,0,RA2,Section5
7105,18,25,0.0633478901975635,RA2,Section5
7106,18,26,0.0937201395846729,RA2,Section5
7107,18,27,0.0331267510233323,RA2,Section5
7108,18,28,0.393430262475549,RA2,Section5
7109,18,29,0.701486548814174,RA2,Section5
7110,18,30,0.918584564297752,RA2,Section5
7111,18,31,1.04314368828,RA2,Section5
7112,18,32,0.386638685552267,RA2,Section5
7113,18,33,0,RA2,Section5
7114,18,34,0,RA2,Section5
7115,18,35,0,RA2,Section5
7116,18,36,0,RA2,Section5
7117,18,37,0,RA2,Section5
7118,18,38,NA,RA2,Section5
7119,18,39,NA,RA2,Section5
7120,18,40,NA,RA2,Section5
7121,19,1,NA,RA2,Section5
7122,19,2,0,RA2,Section5
7123,19,3,0,RA2,Section5
7124,19,4,0,RA2,Section5
7125,19,5,0.0610708529026488,RA2,Section5
7126,19,6,0.101534657510183,RA2,Section5
7127,19,7,0.0277510160004934,RA2,Section5
7128,19,8,0,RA2,Section5
7129,19,9,0,RA2,Section5
7130,19,10,0.319654303349568,RA2,Section5
7131,19,11,0.542846241957168,RA2,Section5
7132,19,12,0.208622719068677,RA2,Section5
7133,19,13,0,RA2,Section5
7134,19,14,0,RA2,Section5
7135,19,15,0,RA2,Section5
7136,19,16,0,RA2,Section5
7137,19,17,0,RA2,Section5
7138,19,18,0,RA2,Section5
7139,19,19,0,RA2,Section5
7140,19,20,0.114611266469309,RA2,Section5
7141,19,21,0.908677216050827,RA2,Section5
7142,19,22,1.19459276051356,RA2,Section5
7143,19,23,0.400526810931909,RA2,Section5
7144,19,24,0,RA2,Section5
7145,19,25,0,RA2,Section5
7146,19,26,0,RA2,Section5
7147,19,27,0,RA2,Section5
7148,19,28,0,RA2,Section5
7149,19,29,0.346495827421887,RA2,Section5
7150,19,30,0.288548473318874,RA2,Section5
7151,19,31,0.410781171012418,RA2,Section5
7152,19,32,0.307556685127711,RA2,Section5
7153,19,33,0,RA2,Section5
7154,19,34,0,RA2,Section5
7155,19,35,0,RA2,Section5
7156,19,36,0,RA2,Section5
7157,19,37,0.191020756668481,RA2,Section5
7158,19,38,0.285561782410661,RA2,Section5
7159,19,39,NA,RA2,Section5
7160,19,40,NA,RA2,Section5
7161,20,1,NA,RA2,Section5
7162,20,2,0,RA2,Section5
7163,20,3,0,RA2,Section5
7164,20,4,0,RA2,Section5
7165,20,5,0,RA2,Section5
7166,20,6,0,RA2,Section5
7167,20,7,0,RA2,Section5
7168,20,8,0,RA2,Section5
7169,20,9,0,RA2,Section5
7170,20,10,0,RA2,Section5
7171,20,11,0.22997127818237,RA2,Section5
7172,20,12,0.178898742413804,RA2,Section5
7173,20,13,0,RA2,Section5
7174,20,14,0,RA2,Section5
7175,20,15,0,RA2,Section5
7176,20,16,0,RA2,Section5
7177,20,17,0,RA2,Section5
7178,20,18,0,RA2,Section5
7179,20,19,0.230593823324317,RA2,Section5
7180,20,20,0.282084773073479,RA2,Section5
7181,20,21,0.221343352544789,RA2,Section5
7182,20,22,0.743661741825436,RA2,Section5
7183,20,23,0.491364300787177,RA2,Section5
7184,20,24,0,RA2,Section5
7185,20,25,0,RA2,Section5
7186,20,26,0,RA2,Section5
7187,20,27,0,RA2,Section5
7188,20,28,0,RA2,Section5
7189,20,29,0,RA2,Section5
7190,20,30,0,RA2,Section5
7191,20,31,0.0309111437928536,RA2,Section5
7192,20,32,0.158730197720244,RA2,Section5
7193,20,33,0.113428837247396,RA2,Section5
7194,20,34,0,RA2,Section5
7195,20,35,0,RA2,Section5
7196,20,36,0,RA2,Section5
7197,20,37,0.422462670530922,RA2,Section5
7198,20,38,0.864728639101242,RA2,Section5
7199,20,39,NA,RA2,Section5
7200,20,40,NA,RA2,Section5
7201,21,1,NA,RA2,Section5
7202,21,2,0,RA2,Section5
7203,21,3,0,RA2,Section5
7204,21,4,0,RA2,Section5
7205,21,5,0,RA2,Section5
7206,21,6,0,RA2,Section5
7207,21,7,0,RA2,Section5
7208,21,8,0,RA2,Section5
7209,21,9,0,RA2,Section5
7210,21,10,0.0446754606760594,RA2,Section5
7211,21,11,0.0967483392620787,RA2,Section5
7212,21,12,0,RA2,Section5
7213,21,13,0,RA2,Section5
7214,21,14,0,RA2,Section5
7215,21,15,0,RA2,Section5
7216,21,16,0,RA2,Section5
7217,21,17,0,RA2,Section5
7218,21,18,0,RA2,Section5
7219,21,19,0.357025110357127,RA2,Section5
7220,21,20,0.700469594790887,RA2,Section5
7221,21,21,0.32463483941883,RA2,Section5
7222,21,22,0.0789206216684328,RA2,Section5
7223,21,23,0,RA2,Section5
7224,21,24,0,RA2,Section5
7225,21,25,0,RA2,Section5
7226,21,26,0,RA2,Section5
7227,21,27,0,RA2,Section5
7228,21,28,0,RA2,Section5
7229,21,29,0,RA2,Section5
7230,21,30,0,RA2,Section5
7231,21,31,0,RA2,Section5
7232,21,32,0.357834351792385,RA2,Section5
7233,21,33,0.464689056688987,RA2,Section5
7234,21,34,0.145981534226452,RA2,Section5
7235,21,35,0,RA2,Section5
7236,21,36,0,RA2,Section5
7237,21,37,0.300514852347253,RA2,Section5
7238,21,38,0.945938887361603,RA2,Section5
7239,21,39,NA,RA2,Section5
7240,21,40,NA,RA2,Section5
7241,22,1,NA,RA2,Section5
7242,22,2,0,RA2,Section5
7243,22,3,0,RA2,Section5
7244,22,4,0,RA2,Section5
7245,22,5,0,RA2,Section5
7246,22,6,0,RA2,Section5
7247,22,7,0,RA2,Section5
7248,22,8,0,RA2,Section5
7249,22,9,0,RA2,Section5
7250,22,10,0.392027901118348,RA2,Section5
7251,22,11,0.555480828813165,RA2,Section5
7252,22,12,0.143004825813619,RA2,Section5
7253,22,13,0,RA2,Section5
7254,22,14,0,RA2,Section5
7255,22,15,0,RA2,Section5
7256,22,16,0,RA2,Section5
7257,22,17,0,RA2,Section5
7258,22,18,0,RA2,Section5
7259,22,19,0.143657450802086,RA2,Section5
7260,22,20,0.560244323288532,RA2,Section5
7261,22,21,0.49372789900592,RA2,Section5
7262,22,22,0.0112036394647171,RA2,Section5
7263,22,23,0,RA2,Section5
7264,22,24,0,RA2,Section5
7265,22,25,0,RA2,Section5
7266,22,26,0,RA2,Section5
7267,22,27,0,RA2,Section5
7268,22,28,0,RA2,Section5
7269,22,29,0,RA2,Section5
7270,22,30,0,RA2,Section5
7271,22,31,0,RA2,Section5
7272,22,32,0.212282937032051,RA2,Section5
7273,22,33,0.519702767515235,RA2,Section5
7274,22,34,0.293029613803196,RA2,Section5
7275,22,35,0.111249232199132,RA2,Section5
7276,22,36,0.445889030793201,RA2,Section5
7277,22,37,0.448075665747251,RA2,Section5
7278,22,38,0.582426686829741,RA2,Section5
7279,22,39,NA,RA2,Section5
7280,22,40,NA,RA2,Section5
7281,23,1,NA,RA2,Section5
7282,23,2,NA,RA2,Section5
7283,23,3,0,RA2,Section5
7284,23,4,0,RA2,Section5
7285,23,5,0,RA2,Section5
7286,23,6,0,RA2,Section5
7287,23,7,0,RA2,Section5
7288,23,8,0,RA2,Section5
7289,23,9,0,RA2,Section5
7290,23,10,0.332021151199948,RA2,Section5
7291,23,11,0.818953746880533,RA2,Section5
7292,23,12,0.532831882106939,RA2,Section5
7293,23,13,0.00827625060289361,RA2,Section5
7294,23,14,0,RA2,Section5
7295,23,15,0,RA2,Section5
7296,23,16,0,RA2,Section5
7297,23,17,0,RA2,Section5
7298,23,18,0,RA2,Section5
7299,23,19,0,RA2,Section5
7300,23,20,0.101107384456699,RA2,Section5
7301,23,21,0.18631922335637,RA2,Section5
7302,23,22,0.0664021938846457,RA2,Section5
7303,23,23,0,RA2,Section5
7304,23,24,0,RA2,Section5
7305,23,25,0,RA2,Section5
7306,23,26,0.122183953032052,RA2,Section5
7307,23,27,0.248067324018775,RA2,Section5
7308,23,28,0.300947310105671,RA2,Section5
7309,23,29,0.358468063715683,RA2,Section5
7310,23,30,0.141348267153959,RA2,Section5
7311,23,31,0,RA2,Section5
7312,23,32,0,RA2,Section5
7313,23,33,0.17973024005295,RA2,Section5
7314,23,34,0.160226862536649,RA2,Section5
7315,23,35,0.0495335036101764,RA2,Section5
7316,23,36,0.58902836090086,RA2,Section5
7317,23,37,0.921137445109924,RA2,Section5
7318,23,38,0.707148921360936,RA2,Section5
7319,23,39,NA,RA2,Section5
7320,23,40,NA,RA2,Section5
7321,24,1,NA,RA2,Section5
7322,24,2,NA,RA2,Section5
7323,24,3,0,RA2,Section5
7324,24,4,0,RA2,Section5
7325,24,5,0,RA2,Section5
7326,24,6,0.0866439084434028,RA2,Section5
7327,24,7,0.187614893627816,RA2,Section5
7328,24,8,0.28104568731433,RA2,Section5
7329,24,9,0.371153007701603,RA2,Section5
7330,24,10,0.148124802478934,RA2,Section5
7331,24,11,0.319822641794484,RA2,Section5
7332,24,12,0.40855374419695,RA2,Section5
7333,24,13,0.068283000521374,RA2,Section5
7334,24,14,0,RA2,Section5
7335,24,15,0,RA2,Section5
7336,24,16,0,RA2,Section5
7337,24,17,0,RA2,Section5
7338,24,18,0,RA2,Section5
7339,24,19,0.114337168792402,RA2,Section5
7340,24,20,0.202262389578899,RA2,Section5
